sg_uf;nm_municipio;ds_cargo;nr_candidato;nm_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_tot_turno;nm_regiao;qt_votos_nom_validos
GO;ABADIA DE GOIÁS;Vereador;11000;VANDERLEI ALVES DE CARVALHO;PP;PP;1;Eleito por QP;CENTRO-OESTE;591
GO;ABADIA DE GOIÁS;Vereador;11048;PAULO JOSÉ BENTO DE ALMEIDA PAIVA;PP;PP;1;Suplente;CENTRO-OESTE;59
GO;ABADIA DE GOIÁS;Vereador;11111;EUGÊNIO SILVA NETO;PP;PP;1;Eleito por QP;CENTRO-OESTE;528
GO;ABADIA DE GOIÁS;Vereador;11115;ELISÂNGELA PEREIRA DA SILVA;PP;PP;1;Suplente;CENTRO-OESTE;23
GO;ABADIA DE GOIÁS;Vereador;11123;MAGUINA LOPES DA SILVA BOMFIM;PP;PP;1;Suplente;CENTRO-OESTE;16
GO;ABADIA DE GOIÁS;Vereador;11125;JOSÉ CARLOS SOUSA SANTOS;PP;PP;1;Suplente;CENTRO-OESTE;87
GO;ABADIA DE GOIÁS;Vereador;11444;LEZIENNE CANDIDA CARDOSO CRUZ;PP;PP;1;Suplente;CENTRO-OESTE;177
GO;ABADIA DE GOIÁS;Vereador;11456;OZÉIAS DE PAULA SOARES;PP;PP;1;Suplente;CENTRO-OESTE;380
GO;ABADIA DE GOIÁS;Vereador;11555;ANTÔNIO MARIA RAMOS;PP;PP;1;Suplente;CENTRO-OESTE;60
GO;ABADIA DE GOIÁS;Vereador;11666;LUIZ ÂNGELO DE URZÊDA;PP;PP;1;Eleito por média;CENTRO-OESTE;456
GO;ABADIA DE GOIÁS;Vereador;11777;RODRIGO FERREIRA DOS SANTOS;PP;PP;1;Suplente;CENTRO-OESTE;73
GO;ABADIA DE GOIÁS;Vereador;11888;CLEONICE GOMES DE SOUZA CANEDO;PP;PP;1;Suplente;CENTRO-OESTE;141
GO;ABADIA DE GOIÁS;Vereador;15000;SINOVELINO PIRES MACEDO;MDB;MDB;1;Suplente;CENTRO-OESTE;175
GO;ABADIA DE GOIÁS;Vereador;15100;JOÃO PAULO DA COSTA BARROS;MDB;MDB;1;Suplente;CENTRO-OESTE;147
GO;ABADIA DE GOIÁS;Vereador;15123;DIVINO FURTADO DA SILVA;MDB;MDB;1;Suplente;CENTRO-OESTE;46
GO;ABADIA DE GOIÁS;Vereador;15190;EDSON DIVINO FERREIRA;MDB;MDB;1;Suplente;CENTRO-OESTE;99
GO;ABADIA DE GOIÁS;Vereador;15222;EZEQUIEL MATOS FERREIRA;MDB;MDB;1;Eleito por média;CENTRO-OESTE;320
GO;ABADIA DE GOIÁS;Vereador;15300;REINALDO DORNELAS DA SILVA;MDB;MDB;1;Suplente;CENTRO-OESTE;184
GO;ABADIA DE GOIÁS;Vereador;15322;JONEILDA RAPOSO COSTA BREVES DE ARAUJO;MDB;MDB;1;Suplente;CENTRO-OESTE;38
GO;ABADIA DE GOIÁS;Vereador;15456;MARCIVAL DIVINO DA SILVA RODRIGUES;MDB;MDB;1;Eleito por QP;CENTRO-OESTE;339
GO;ABADIA DE GOIÁS;Vereador;15555;MARIA NETA CARDOSO COUTINHO ALVES;MDB;MDB;1;Eleito por QP;CENTRO-OESTE;379
GO;ABADIA DE GOIÁS;Vereador;15678;DAIANE DOS SANTOS RIBEIRO;MDB;MDB;1;Suplente;CENTRO-OESTE;236
GO;ABADIA DE GOIÁS;Vereador;15777;JOÃO DE SOUSA BEDA;MDB;MDB;1;Suplente;CENTRO-OESTE;154
GO;ABADIA DE GOIÁS;Vereador;15888;MARIA ELISANGELA ANTUNES PEREIRA;MDB;MDB;1;Suplente;CENTRO-OESTE;115
GO;ABADIA DE GOIÁS;Vereador;23333;MARCELO JOSE FELIX DE OLIVIERA;CIDADANIA;Federação PSDB CIDADANIA (PSDB / CIDADANIA);1;Não eleito;CENTRO-OESTE;4
GO;ABADIA DE GOIÁS;Vereador;23456;IRENE DE JESUS DAMACENO SOUSA;CIDADANIA;Federação PSDB CIDADANIA (PSDB / CIDADANIA);1;Não eleito;CENTRO-OESTE;24
GO;ABADIA DE GOIÁS;Vereador;25000;EVANILCE SILVA PEREIRA;PRD;PRD;1;Suplente;CENTRO-OESTE;14
GO;ABADIA DE GOIÁS;Vereador;25033;FABIO AUGUSTO PACZKOUSKI;PRD;PRD;1;Suplente;CENTRO-OESTE;96
GO;ABADIA DE GOIÁS;Vereador;25100;NARCISO ELEUTERIO DUARTE;PRD;PRD;1;Suplente;CENTRO-OESTE;157
GO;ABADIA DE GOIÁS;Vereador;25111;ANTONIO EVALDO DOS SANTOS;PRD;PRD;1;Suplente;CENTRO-OESTE;118
GO;ABADIA DE GOIÁS;Vereador;25123;IRINEU CANDIDO DA SILVA;PRD;PRD;1;Suplente;CENTRO-OESTE;116
GO;ABADIA DE GOIÁS;Vereador;25222;EDWALDO LOURENCO JUNIOR;PRD;PRD;1;Eleito por QP;CENTRO-OESTE;422
GO;ABADIA DE GOIÁS;Vereador;25333;HELVIO QUEIROZ DOS SANTOS;PRD;PRD;1;Suplente;CENTRO-OESTE;27
GO;ABADIA DE GOIÁS;Vereador;25456;AGOSTINHO MANOEL DE MEDEIROS;PRD;PRD;1;Suplente;CENTRO-OESTE;44
GO;ABADIA DE GOIÁS;Vereador;25555;MIGUEL NASCIMENTO DA SILVA;PRD;PRD;1;Suplente;CENTRO-OESTE;360
GO;ABADIA DE GOIÁS;Vereador;25678;MARIA SULENE DE SOUZA NEVES;PRD;PRD;1;Suplente;CENTRO-OESTE;8
GO;ABADIA DE GOIÁS;Vereador;25777;VALDETH PINHEIRO DA SILVA;PRD;PRD;1;Suplente;CENTRO-OESTE;25
GO;ABADIA DE GOIÁS;Vereador;25888;ADRIANA LIS AQUINO COSTA PEREIRA;PRD;PRD;1;Suplente;CENTRO-OESTE;34
GO;ABADIA DE GOIÁS;Vereador;44000;GERALDO ROSA DA SILVA;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;251
GO;ABADIA DE GOIÁS;Vereador;44100;RENDERSON SAMUEL SILVA DE MORAES;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;22
GO;ABADIA DE GOIÁS;Vereador;44123;LAISE FRANCIELLY XAVIER RIBEIRO;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;299
GO;ABADIA DE GOIÁS;Vereador;44200;MARCOS ANTÔNIO FIDELES SOARES;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;42
GO;ABADIA DE GOIÁS;Vereador;44233;CLODOALDO ROSA DA SILVA;UNIÃO;UNIÃO;1;Eleito por média;CENTRO-OESTE;382
GO;ABADIA DE GOIÁS;Vereador;44400;ZILDETE BARROS LIMA DAS NEVES;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;36
GO;ABADIA DE GOIÁS;Vereador;44444;LUCIANA DE OLIVEIRA SILVA;UNIÃO;UNIÃO;1;Eleito por QP;CENTRO-OESTE;422
GO;ABADIA DE GOIÁS;Vereador;44555;CRISTIANO MENDONÇA CARNEIRO;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;267
GO;ABADIA DE GOIÁS;Vereador;44567;MARCOS MANCO INACIO DA CRUZ;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;73
GO;ABADIA DE GOIÁS;Vereador;44789;LUIZ ALBERTO TRAJANO DE SOUSA;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;246
GO;ABADIA DE GOIÁS;Vereador;45000;ROMARIO COSTA ALMEIDA;PSDB;Federação PSDB CIDADANIA (PSDB / CIDADANIA);1;Não eleito;CENTRO-OESTE;336
GO;ABADIA DE GOIÁS;Vereador;45100;NATALIA COSTA DA SILVA;PSDB;Federação PSDB CIDADANIA (PSDB / CIDADANIA);1;Não eleito;CENTRO-OESTE;19
GO;ABADIA DE GOIÁS;Vereador;45101;MANOEL MEDEIROS DE VASCONCELOS;PSDB;Federação PSDB CIDADANIA (PSDB / CIDADANIA);1;Não eleito;CENTRO-OESTE;16
GO;ABADIA DE GOIÁS;Vereador;45123;MARCO ANTÔNIO DIAS BRUNO;PSDB;Federação PSDB CIDADANIA (PSDB / CIDADANIA);1;Não eleito;CENTRO-OESTE;46
GO;ABADIA DE GOIÁS;Vereador;45190;ALEIDSON RODRIGUES DA SILVA;PSDB;Federação PSDB CIDADANIA (PSDB / CIDADANIA);1;Não eleito;CENTRO-OESTE;205
GO;ABADIA DE GOIÁS;Vereador;45333;PEDRINA ROSA DIAS DA SILVA;PSDB;Federação PSDB CIDADANIA (PSDB / CIDADANIA);1;Não eleito;CENTRO-OESTE;31
GO;ABADIA DE GOIÁS;Vereador;45678;RAFAEL AUGUSTO TAVARES DA COSTA;PSDB;Federação PSDB CIDADANIA (PSDB / CIDADANIA);1;Não eleito;CENTRO-OESTE;76
GO;ABADIA DE GOIÁS;Vereador;55000;IVEMARA LEITE AZEVEDO;PSD;PSD;1;Suplente;CENTRO-OESTE;309
GO;ABADIA DE GOIÁS;Vereador;55100;CINTHIA MARA DE ABREU GOMES;PSD;PSD;1;Suplente;CENTRO-OESTE;345
GO;ABADIA DE GOIÁS;Vereador;55101;MARCIO CLEITON PEREIRA DE NOVAIS;PSD;PSD;1;Suplente;CENTRO-OESTE;51
GO;ABADIA DE GOIÁS;Vereador;55123;ILDETE PEREIRA DA SILVA;PSD;PSD;1;Suplente;CENTRO-OESTE;53
GO;ABADIA DE GOIÁS;Vereador;55222;EMERSON BATISTA DA SILVA;PSD;PSD;1;Suplente;CENTRO-OESTE;60
GO;ABADIA DE GOIÁS;Vereador;55245;MARIA ELIZABETE DO NASCIMENTO;PSD;PSD;1;Suplente;CENTRO-OESTE;25
GO;ABADIA DE GOIÁS;Vereador;55333;JOSE DE JESUS;PSD;PSD;1;Suplente;CENTRO-OESTE;9
GO;ABADIA DE GOIÁS;Vereador;55345;WILLIAN ANTÔNIO DE ANDRADE;PSD;PSD;1;Suplente;CENTRO-OESTE;173
GO;ABADIA DE GOIÁS;Vereador;55456;RAQUEL RIBEIRO GUIMARÃES DOS SANTOS;PSD;PSD;1;Suplente;CENTRO-OESTE;52
GO;ABADIA DE GOIÁS;Vereador;55555;JOSE ANTONIO DO PRADO;PSD;PSD;1;Eleito por QP;CENTRO-OESTE;402
GO;ABADIA DE GOIÁS;Vereador;55777;ADRIANO MOREIRA DA SILVA;PSD;PSD;1;Suplente;CENTRO-OESTE;125
GO;ABADIA DE GOIÁS;Vereador;55789;JAIRO PEREIRA MARINHO;PSD;PSD;1;Eleito por QP;CENTRO-OESTE;455
GO;ABADIÂNIA;Vereador;11000;VITOR LUCAS RABELO GUERRA;PP;PP;1;Eleito por QP;CENTRO-OESTE;560
GO;ABADIÂNIA;Vereador;11100;WENDER FREIRE DINIZ;PP;PP;1;Eleito por média;CENTRO-OESTE;282
GO;ABADIÂNIA;Vereador;11111;ANTÔNIO OSMAR DOS SANTOS;PP;PP;1;Suplente;CENTRO-OESTE;98
GO;ABADIÂNIA;Vereador;11122;DINELMA GOMES DA SILVA SOUSA;PP;PP;1;Suplente;CENTRO-OESTE;71
GO;ABADIÂNIA;Vereador;11123;JOSE NEWTON DOS SANTOS;PP;PP;1;Suplente;CENTRO-OESTE;90
GO;ABADIÂNIA;Vereador;11222;MARIA DORACI DE BRITO DUTRA;PP;PP;1;Suplente;CENTRO-OESTE;20
GO;ABADIÂNIA;Vereador;11234;NILTON NUNES DE MORAIS;PP;PP;1;Eleito por QP;CENTRO-OESTE;426
GO;ABADIÂNIA;Vereador;11257;LAZARA GLORIA LEMES OLIVEIRA;PP;PP;1;Suplente;CENTRO-OESTE;140
GO;ABADIÂNIA;Vereador;11306;OBEDE DOS SANTOS ALVES;PP;PP;1;Suplente;CENTRO-OESTE;12
GO;ABADIÂNIA;Vereador;11555;LEILA MARIA CORREIA DE ABREU;PP;PP;1;Suplente;CENTRO-OESTE;11
GO;ABADIÂNIA;Vereador;15000;OSMAN MARKONDES DOURADO NUNES;MDB;MDB;1;Não eleito;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;15015;OSVALDO RONDINELLE DE FREITAS;MDB;MDB;1;Não eleito;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;15111;ALINE OLIVEIRA DOS SANTOS BRASILEIRO;MDB;MDB;1;Não eleito;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;15123;WENDER APARECIDO CHAVES OSORIO;MDB;MDB;1;Não eleito;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;15333;VANESSA ANTONIO DE OLIVEIRA;MDB;MDB;1;Não eleito;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;15444;VICTOR GOMES LOPES;MDB;MDB;1;Não eleito;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;15555;ANDERSON PIRES DOS SANTOS;MDB;MDB;1;Não eleito;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;15678;NAYARA MOREIRA CABRAL;MDB;MDB;1;Não eleito;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;15777;PERICLES APARECIDO CORREIA MONTALVÃO;MDB;MDB;1;Não eleito;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;15789;CARLOS GOMES DE ASSUNÇÃO;MDB;MDB;1;Não eleito;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;15888;BEATRIZ DA FE SOUSA;MDB;MDB;1;Não eleito;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;15999;JENAIR JOSE CARNEIRO;MDB;MDB;1;Não eleito;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;20010;SOLANGE MARTINS ARRUDA DE SOUZA;PODE;PODE;1;Não eleito;CENTRO-OESTE;195
GO;ABADIÂNIA;Vereador;20022;RIVALDO ALVES DE SOUZA;PODE;PODE;1;Não eleito;CENTRO-OESTE;11
GO;ABADIÂNIA;Vereador;20111;ADERICO BICUDO DA ROCHA;PODE;PODE;1;Não eleito;CENTRO-OESTE;36
GO;ABADIÂNIA;Vereador;20113;REINALDO JOSE MUNIZ;PODE;PODE;1;Não eleito;CENTRO-OESTE;79
GO;ABADIÂNIA;Vereador;20123;OZIEL SILVA FERREIRA;PODE;PODE;1;Não eleito;CENTRO-OESTE;35
GO;ABADIÂNIA;Vereador;20190;JURANDI CAMPOS ARAUJO;PODE;PODE;1;Não eleito;CENTRO-OESTE;117
GO;ABADIÂNIA;Vereador;20222;ANA MARIA GONÇALVES LOPES;PODE;PODE;1;Não eleito;CENTRO-OESTE;29
GO;ABADIÂNIA;Vereador;20333;FRANCISCO CASIMIRO DE QUEIROZ;PODE;PODE;1;Não eleito;CENTRO-OESTE;30
GO;ABADIÂNIA;Vereador;20610;CLAIR JOSE DE SOUSA SANTOS;PODE;PODE;1;Não eleito;CENTRO-OESTE;19
GO;ABADIÂNIA;Vereador;20777;ROSEMAR ALVES DOS SANTOS ARAUJO;PODE;PODE;1;Não eleito;CENTRO-OESTE;23
GO;ABADIÂNIA;Vereador;22100;NEUSO FRANCISCO DOS SANTOS JUNIOR;PL;PL;1;Suplente;CENTRO-OESTE;26
GO;ABADIÂNIA;Vereador;22122;WILTON PIRES DE ASSIS;PL;PL;1;Suplente;CENTRO-OESTE;9
GO;ABADIÂNIA;Vereador;22123;JOSE CARLOS RABELO;PL;PL;1;Suplente;CENTRO-OESTE;64
GO;ABADIÂNIA;Vereador;22222;MATHEUS DE GODOI LIMA DOS SANTOS;PL;PL;1;Suplente;CENTRO-OESTE;91
GO;ABADIÂNIA;Vereador;22224;ELISANGELA QUIXABEIRA DE SA;PL;PL;1;Suplente;CENTRO-OESTE;4
GO;ABADIÂNIA;Vereador;22325;ALICE BRENDA DA SILVA LEAO;PL;PL;1;Suplente;CENTRO-OESTE;15
GO;ABADIÂNIA;Vereador;22333;DEUSDEDIT DA SILVA VALENÇA;PL;PL;1;Suplente;CENTRO-OESTE;73
GO;ABADIÂNIA;Vereador;22345;ELENI ROSA DA SILVA LEMOS;PL;PL;1;Suplente;CENTRO-OESTE;53
GO;ABADIÂNIA;Vereador;22444;VANDO ALVES FARINHA;PL;PL;1;Suplente;CENTRO-OESTE;213
GO;ABADIÂNIA;Vereador;22555;MARIA LECY ROCHA;PL;PL;1;Suplente;CENTRO-OESTE;6
GO;ABADIÂNIA;Vereador;22600;RENATO FARIAS RIBEIRO;PL;PL;1;Eleito por QP;CENTRO-OESTE;486
GO;ABADIÂNIA;Vereador;22777;VICTOR SOUZA DOS SANTOS;PL;PL;1;Suplente;CENTRO-OESTE;37
GO;ABADIÂNIA;Vereador;25000;ILVANEY PEREIRA DA SILVA;PRD;PRD;1;Suplente;CENTRO-OESTE;361
GO;ABADIÂNIA;Vereador;25011;ADELSON OLIVEIRA ARAÚJO;PRD;PRD;1;Suplente;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;25100;ALEX DO NASCIMENTO DE FRANÇA;PRD;PRD;1;Suplente;CENTRO-OESTE;35
GO;ABADIÂNIA;Vereador;25123;FLAVIO GUSTAVO DE REZENDE;PRD;PRD;1;Suplente;CENTRO-OESTE;14
GO;ABADIÂNIA;Vereador;25190;ARY ALBERTO NASCIMENTO COSTA;PRD;PRD;1;Eleito por QP;CENTRO-OESTE;412
GO;ABADIÂNIA;Vereador;25222;RODRIGO GOMES DE BELÉM;PRD;PRD;1;Eleito por QP;CENTRO-OESTE;522
GO;ABADIÂNIA;Vereador;25333;ANA CLAUDIA GOMES CARLOTTO;PRD;PRD;1;Suplente;CENTRO-OESTE;23
GO;ABADIÂNIA;Vereador;25555;ANGELINA RODRIGUES PEREIRA;PRD;PRD;1;Suplente;CENTRO-OESTE;174
GO;ABADIÂNIA;Vereador;25666;KEZIA MARIA DE OLIVEIRA BASTOS;PRD;PRD;1;Suplente;CENTRO-OESTE;26
GO;ABADIÂNIA;Vereador;25777;ELISANGELA FERREIRA DA SILVA;PRD;PRD;1;Suplente;CENTRO-OESTE;81
GO;ABADIÂNIA;Vereador;25888;GRAZIELA LEAL DOS SANTOS DUTRA;PRD;PRD;1;Suplente;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;30000;JOAO JUSTINO PEREIRA;NOVO;NOVO;1;Suplente;CENTRO-OESTE;53
GO;ABADIÂNIA;Vereador;30030;JUANN PEDRO MOREIRA DE MATOS;NOVO;NOVO;1;Suplente;CENTRO-OESTE;26
GO;ABADIÂNIA;Vereador;30111;MARIELLE SILVA LEMOS;NOVO;NOVO;1;Suplente;CENTRO-OESTE;8
GO;ABADIÂNIA;Vereador;30123;KAMILA CRISTIANA BORGES;NOVO;NOVO;1;Eleito por QP;CENTRO-OESTE;316
GO;ABADIÂNIA;Vereador;30321;DIONE BATISTA DOS SANTOS ARANTES;NOVO;NOVO;1;Suplente;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;30333;LEIDIANE ALVES LIMA;NOVO;NOVO;1;Suplente;CENTRO-OESTE;17
GO;ABADIÂNIA;Vereador;30343;ANDERSON ALVES LEAL;NOVO;NOVO;1;Suplente;CENTRO-OESTE;68
GO;ABADIÂNIA;Vereador;30380;MAYKON ARCANJO RABELO;NOVO;NOVO;1;Suplente;CENTRO-OESTE;8
GO;ABADIÂNIA;Vereador;30555;MARIA APARECIDA FERREIRA RIBEIRO SILVA;NOVO;NOVO;1;Suplente;CENTRO-OESTE;72
GO;ABADIÂNIA;Vereador;30777;WEDER PIRES DOS SANTOS;NOVO;NOVO;1;Suplente;CENTRO-OESTE;280
GO;ABADIÂNIA;Vereador;36000;RENILDO DAMASIO DE SOUZA;AGIR;AGIR;1;Suplente;CENTRO-OESTE;10
GO;ABADIÂNIA;Vereador;36022;VICTOR ADRIANO RODRIGUES DE OLIVEIRA;AGIR;AGIR;1;Suplente;CENTRO-OESTE;35
GO;ABADIÂNIA;Vereador;36111;GEOVANE DE LEMOS;AGIR;AGIR;1;Suplente;CENTRO-OESTE;29
GO;ABADIÂNIA;Vereador;36123;VANDERLI RODRIGUES MARTINS;AGIR;AGIR;1;Suplente;CENTRO-OESTE;175
GO;ABADIÂNIA;Vereador;36222;EDSON JOSE DE FREITAS;AGIR;AGIR;1;Suplente;CENTRO-OESTE;59
GO;ABADIÂNIA;Vereador;36262;MARA POLYANA PEREIRA DE OLIVEIRA LEITE;AGIR;AGIR;1;Suplente;CENTRO-OESTE;7
GO;ABADIÂNIA;Vereador;36333;MARLENE FERNANDES DOS SANTOS ALMEIDA;AGIR;AGIR;1;Suplente;CENTRO-OESTE;23
GO;ABADIÂNIA;Vereador;36456;ROSELY RODRIGUES AMORIM;AGIR;AGIR;1;Suplente;CENTRO-OESTE;55
GO;ABADIÂNIA;Vereador;36580;SEBASTIAO AUGUSTO DA SILVA E SILVA;AGIR;AGIR;1;Suplente;CENTRO-OESTE;109
GO;ABADIÂNIA;Vereador;36999;CARLOS CLEITON DA FE ABRANTES;AGIR;AGIR;1;Eleito por média;CENTRO-OESTE;198
GO;ABADIÂNIA;Vereador;44000;PLAUTO AZEVEDO LIMA NETO;UNIÃO;UNIÃO;1;Eleito por QP;CENTRO-OESTE;518
GO;ABADIÂNIA;Vereador;44001;DORSILENE ABREU DE CARVALHO ROCHA;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;45
GO;ABADIÂNIA;Vereador;44123;PEDRO MARCELO LEMOS TAVEIRA;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;25
GO;ABADIÂNIA;Vereador;44177;DALVA DA SILVA BARBOSA;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;4
GO;ABADIÂNIA;Vereador;44321;JOSE BOSCO DO NASCIMENTO ARANTES;UNIÃO;UNIÃO;1;Eleito por QP;CENTRO-OESTE;532
GO;ABADIÂNIA;Vereador;44333;MAURI PEREIRA DA SILVA;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;11
GO;ABADIÂNIA;Vereador;44360;MARIA APARECIDA DOS SANTOS CARVALHO;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;9
GO;ABADIÂNIA;Vereador;44444;RICARDO MOURA GONÇALVES;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;16
GO;ABADIÂNIA;Vereador;44789;ROSEMAR JOSE DA SILVA;UNIÃO;UNIÃO;1;Eleito por média;CENTRO-OESTE;446
GO;ABADIÂNIA;Vereador;44999;CLAUDINO DE SOUSA RESENDE;UNIÃO;UNIÃO;1;Suplente;CENTRO-OESTE;327
GO;ABADIÂNIA;Vereador;77006;ELEUSA COELHO DE MORAIS;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;CENTRO-OESTE;3
GO;ABADIÂNIA;Vereador;77100;FERNANDO BARRETO SILVA;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;CENTRO-OESTE;0
GO;ABADIÂNIA;Vereador;77123;ASTERIO DIVINO ALVES;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;CENTRO-OESTE;44
GO;ABADIÂNIA;Vereador;77151;JOSE ANTONIO PEREIRA GIL;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;CENTRO-OESTE;11
GO;ABADIÂNIA;Vereador;77223;ALYSSON GONÇALVES BATISTA;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;CENTRO-OESTE;2
GO;ABADIÂNIA;Vereador;77228;RICARDO PEREIRA CUNHA;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;CENTRO-OESTE;11
GO;ABADIÂNIA;Vereador;77321;MARCOS PEREIRA DE AZEVEDO;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;CENTRO-OESTE;54
GO;ABADIÂNIA;Vereador;77324;NUBIA FRANCO DE OLIVEIRA;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;CENTRO-OESTE;14
GO;ABADIÂNIA;Vereador;77777;MARIANA DIONIZIO DA SILVA;SOLIDARIEDADE;SOLIDARIEDADE;1;Não eleito;CENTRO-OESTE;8
GO;ACREÚNA;Vereador;10000;AGUINALDO FERREIRA RODRIGUES;REPUBLICANOS;REPUBLICANOS;1;Suplente;CENTRO-OESTE;229
GO;ACREÚNA;Vereador;10123;WELDA MARTINS ARANTES;REPUBLICANOS;REPUBLICANOS;1;Suplente;CENTRO-OESTE;98
GO;ACREÚNA;Vereador;10222;LILIANE FERREIRA ARANTES;REPUBLICANOS;REPUBLICANOS;1;Suplente;CENTRO-OESTE;220
GO;ACREÚNA;Vereador;10610;LUCIVALDO DE SOUZA;REPUBLICANOS;REPUBLICANOS;1;Suplente;CENTRO-OESTE;84
GO;ACREÚNA;Vereador;10789;ADILSON BRAZ DA ROCHA;REPUBLICANOS;REPUBLICANOS;1;Eleito por QP;CENTRO-OESTE;322
GO;ACREÚNA;Vereador;10900;WERLEY DOMINGOS SANTOS DE MORAIS;REPUBLICANOS;REPUBLICANOS;1;Suplente;CENTRO-OESTE;142
GO;ACREÚNA;Vereador;11000;REMI BERNARDES DA SILVA;PP;PP;1;Suplente;CENTRO-OESTE;104
GO;ACREÚNA;Vereador;11020;HELIO ROSA DE ARAUJO;PP;PP;1;Eleito por QP;CENTRO-OESTE;372
GO;ACREÚNA;Vereador;11111;LUNAYRA DYANA OLIVEIRA ATAIDES;PP;PP;1;Eleito por QP;CENTRO-OESTE;467
GO;ACREÚNA;Vereador;11123;WEDISLEY CRISPIM ARANTES;PP;PP;1;Suplente;CENTRO-OESTE;259
GO;ACREÚNA;Vereador;11222;MARA RÚBIA ROSA DA SILVA;PP;PP;1;Suplente;CENTRO-OESTE;64
GO;ACREÚNA;Vereador;11234;ARILDO JACI DE OLIVEIRA;PP;PP;1;Suplente;CENTRO-OESTE;165
GO;ACREÚNA;Vereador;11333;IAGO FERNANDO FERREIRA MESQUITA;PP;PP;1;Suplente;CENTRO-OESTE;144
GO;ACREÚNA;Vereador;11444;FLAVIA BATISTA DA SILVA VILELA;PP;PP;1;Eleito por média;CENTRO-OESTE;308
GO;ACREÚNA;Vereador;11456;EDILSON ALEXANDRE DOS SANTOS;PP;PP;1;Suplente;CENTRO-OESTE;148
GO;ACREÚNA;Vereador;11777;DIVANI DA COSTA LEITE;PP;PP;1;Suplente;CENTRO-OESTE;50
GO;ACREÚNA;Vereador;11789;ALBERTO RODRIGUES ARANTES;PP;PP;1;Suplente;CENTRO-OESTE;236
GO;ACREÚNA;Vereador;11888;MARLEI ARAUJO CASSIMIRO;PP;PP;1;Suplente;CENTRO-OESTE;194
GO;ACREÚNA;Vereador;13000;ALINE ALMEIDA ALEXANDRE;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL (PT / PC do B / PV);1;Suplente;CENTRO-OESTE;59
GO;ACREÚNA;Vereador;13111;ADILSON MACHADO DE OLIVEIRA;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL (PT / PC do B / PV);1;Suplente;CENTRO-OESTE;213
GO;ACREÚNA;Vereador;13123;ADEMIR MOISES DE SOUSA;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL (PT / PC do B / PV);1;Eleito por QP;CENTRO-OESTE;293
GO;ACREÚNA;Vereador;13130;JORGE CRUZ DA SILVA;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL (PT / PC do B / PV);1;Suplente;CENTRO-OESTE;16
GO;ACREÚNA;Vereador;13131;REGINA SILVA DOS SANTOS;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL (PT / PC do B / PV);1;Suplente;CENTRO-OESTE;82
GO;ACREÚNA;Vereador;13133;LORRAYNE FERREIRA DE JESUS;PT;Federação BRASIL DA ESPERANÇA - FE BRASIL (PT / PC do B / PV);1;Não eleito;CENTRO-OESTE;0
